ip	asn	bgp_prefix	cc	registry	allocated	as_org
20.245.110.202	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.245.114.178	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.245.117.125	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.245.117.255	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.245.118.14	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.245.124.181	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.245.126.174	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.245.130.3	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.245.135.51	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.245.135.137	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.245.136.239	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.245.137.145	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.245.139.86	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.245.145.188	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.245.152.142	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.245.152.169	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.245.160.49	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.245.163.61	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.245.167.196	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.245.175.99	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.245.175.164	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.245.181.210	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.245.187.112	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.245.195.108	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.245.196.116	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.245.196.229	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.245.197.189	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.245.198.27	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.245.198.108	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.245.201.242	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.245.206.57	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.245.206.95	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.245.206.123	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.245.207.76	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.245.207.223	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.245.207.232	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.245.211.146	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.245.224.186	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.245.225.23	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.245.229.138	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.246.1.60	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.246.5.34	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.246.5.70	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.246.6.217	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.246.6.245	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.246.119.30	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.246.119.35	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.246.120.222	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.246.120.230	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.246.120.232	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.253.147.160	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.253.151.38	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.253.164.79	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.253.211.211	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.253.211.228	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.253.217.45	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.253.219.94	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.253.220.239	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.253.225.146	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
20.253.233.149	8075	20.192.0.0/10	US	arin	2017-10-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.100.33.113	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.100.43.231	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.100.45.253	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.100.47.145	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.100.64.133	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.100.64.200	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.100.64.214	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.100.66.147	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.100.67.6	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.100.72.118	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.100.73.107	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.100.73.200	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.100.73.236	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.100.74.63	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.100.74.67	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.100.74.74	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.100.74.80	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.100.74.90	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.100.74.182	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.100.76.17	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.100.77.58	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.100.79.3	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.100.79.139	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.100.79.215	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.100.79.219	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.100.81.120	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.100.86.236	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.100.87.201	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.100.120.139	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.100.124.30	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.100.124.199	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.100.125.85	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.100.125.144	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.100.125.228	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.100.126.55	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.100.126.85	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.100.126.114	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.100.126.133	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.100.126.142	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.100.126.160	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.100.127.21	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.100.127.40	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.100.127.56	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.101.116.66	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.101.117.153	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.101.148.137	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.101.150.86	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.101.150.229	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.101.172.55	8075	23.100.0.0/15	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.102.96.194	8075	23.102.0.0/16	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.102.97.229	8075	23.102.0.0/16	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.102.100.68	8075	23.102.0.0/16	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.102.100.69	8075	23.102.0.0/16	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.102.101.120	8075	23.102.0.0/16	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.102.102.226	8075	23.102.0.0/16	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.102.104.209	8075	23.102.0.0/16	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.102.105.107	8075	23.102.0.0/16	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.102.109.132	8075	23.102.0.0/16	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.102.111.200	8075	23.102.0.0/16	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.102.113.80	8075	23.102.0.0/16	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.102.113.248	8075	23.102.0.0/16	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.102.120.160	8075	23.102.0.0/16	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.102.123.77	8075	23.102.0.0/16	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.102.123.252	8075	23.102.0.0/16	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.102.123.255	8075	23.102.0.0/16	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.102.124.62	8075	23.102.0.0/16	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.102.125.240	8075	23.102.0.0/16	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
23.102.127.212	8075	23.102.0.0/16	US	arin	2013-06-18	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
34.92.118.48	396982	34.92.0.0/16	US	arin	2018-09-28	GOOGLE-CLOUD-PLATFORM - Google LLC, US
40.64.121.209	8075	40.64.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.64.121.213	8075	40.64.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.64.121.255	8075	40.64.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.64.124.210	8075	40.64.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.64.126.24	8075	40.64.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.64.126.138	8075	40.64.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.64.126.145	8075	40.64.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.64.126.193	8075	40.64.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.64.126.195	8075	40.64.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.64.126.251	8075	40.64.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.64.127.120	8075	40.64.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.64.127.155	8075	40.64.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.65.80.85	8075	40.64.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.65.80.233	8075	40.64.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.65.80.234	8075	40.64.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.65.81.45	8075	40.64.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.65.81.233	8075	40.64.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.65.91.133	8075	40.64.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.65.92.113	8075	40.64.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.65.93.105	8075	40.64.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.65.93.110	8075	40.64.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.65.93.136	8075	40.64.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.65.93.138	8075	40.64.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.65.93.150	8075	40.64.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.65.93.171	8075	40.64.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.65.93.199	8075	40.64.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.65.94.178	8075	40.64.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.65.95.26	8075	40.64.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.65.95.37	8075	40.64.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.70.129.31	8075	40.68.0.0/14	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.70.131.156	8075	40.68.0.0/14	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.70.135.44	8075	40.68.0.0/14	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.70.135.148	8075	40.68.0.0/14	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.70.135.150	8075	40.68.0.0/14	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.70.185.184	8075	40.68.0.0/14	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.70.186.128	8075	40.68.0.0/14	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.70.187.57	8075	40.68.0.0/14	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.70.188.50	8075	40.68.0.0/14	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.70.189.197	8075	40.68.0.0/14	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.70.240.55	8075	40.68.0.0/14	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.70.240.169	8075	40.68.0.0/14	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.70.240.196	8075	40.68.0.0/14	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.70.241.223	8075	40.68.0.0/14	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.75.0.230	8075	40.74.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.75.1.91	8075	40.74.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.75.1.92	8075	40.74.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.75.3.152	8075	40.74.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.75.3.192	8075	40.74.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.75.4.198	8075	40.74.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.75.8.166	8075	40.74.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.75.9.84	8075	40.74.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.75.10.148	8075	40.74.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.75.11.236	8075	40.74.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.75.15.69	8075	40.74.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.75.16.161	8075	40.74.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.75.17.31	8075	40.74.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.75.17.98	8075	40.74.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.75.19.17	8075	40.74.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.75.27.74	8075	40.74.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.75.28.102	8075	40.74.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.75.64.23	8075	40.74.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.75.68.17	8075	40.74.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.75.75.183	8075	40.74.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.75.90.240	8075	40.74.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.75.137.48	8075	40.74.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.75.138.250	8075	40.74.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.75.140.199	8075	40.74.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.75.140.203	8075	40.74.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.75.141.183	8075	40.74.0.0/15	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
40.78.186.67	8075	40.76.0.0/14	US	arin	2015-02-23	MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US
