host,alias,short_url,status,location,sources,labels,first_seen,api_status,api_body
da.gd,xmdn14,https://da.gd/xmdn14,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fmd.succ.ai%2Fhttps%3A%2F%2Fwww.sec.gov%2Fmodules%2Fcustom%2Fsec_custom_blocks%2Fjs%2Foasb_raising_capital_map%2Fmain.js&jq=.%5B450%3A470%5D 
da.gd,xmdn15,https://da.gd/xmdn15,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://jqp.vercel.app/api/v0?jq=.%5B450%3A470%5D&url=https%3A%2F%2Fmd.succ.ai%2Fhttps%3A%2F%2Fwww.sec.gov%2Fmodules%2Fcustom%2Fsec_custom_blocks%2Fjs%2Foasb_raising_capital_map%2Fmain.js 
da.gd,xmdn16,https://da.gd/xmdn16,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fmd.succ.ai%2Fhttps%3A%2F%2Fwww.sec.gov%2Fmodules%2Fcustom%2Fsec_custom_blocks%2Fjs%2Foasb_raising_capital_map%2Fmain.js&jq=.%5B294%3A322%5D%7Cmap%28.%22Title%3A%20%22%29 
da.gd,xmdn17,https://da.gd/xmdn17,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://jqp.vercel.app/api/v0?jq=.%5B294%3A322%5D%7Cmap%28.%22Title%3A%20%22%29&url=https%3A%2F%2Fmd.succ.ai%2Fhttps%3A%2F%2Fwww.sec.gov%2Fmodules%2Fcustom%2Fsec_custom_blocks%2Fjs%2Foasb_raising_capital_map%2Fmain.js 
da.gd,z72qC,https://da.gd/z72qC,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fda.gd%2F4qPkK&jq=%7By2019%3A.regCF_county_2019%7Cmap%28select%28.code%7Ctest%28%22ma%22%29%29%29%7D 
da.gd,zGhI,https://da.gd/zGhI,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,https://jqp.vercel.app/api/v0?jq=%5B.regCF_county_2020%5B%5D%7Cselect%28.code%7Ctest%28%22ma-0%22%29%29%7C%5B.code%2C%28%28.usd%2F10%7Cround%29%2F100%29%5D%5D&url=https%3A%2F%2Fda.gd%2F4qPkK 
da.gd,zSwjp,https://da.gd/zSwjp,302,https://markdown.new/https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json,vanderbi.lt-referrer;vanderbi.lt-target,,2026-06-18 14:28:03,200,https://markdown.new/https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json 
is.gd,1oTBFh,https://is.gd/1oTBFh,301,https://md.succ.ai/www.sec.gov/files/county.json?mode=fit&max_tokens=1000,wiki-db,AgentNow42053;AgentResearch5;GuestResearch937865;MapHelper;OpenAIHelper778001;OpenAIWriterZed,2026-06-18T19:01:20Z,200,"{ ""url"": ""https://md.succ.ai/www.sec.gov/files/county.json?mode=fit&amp;max_tokens=1000"" }"
is.gd,20G26k,https://is.gd/20G26k,301,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fvanderbi.lt%2Fmaallraw260618%3Fsource%3Dhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&jq=%5B.regCF_county_2020%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%5D,wiki-db,AICountyResearch;AgentResearchHelperXYZ;AgentResearchZZNew;AgentSECCountyLinker99172;AgentTester;AgentUni84861;DataResearchAgent;JQFinalHelper51;OpenAIResearchSec2027;ResearchAgentX;SecAgent85;TestNameAlphaBetaGamma;[Person18];[Person20],2026-06-18T17:11:38Z,200,"{ ""url"": ""https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fvanderbi.lt%2Fmaallraw260618%3Fsource%3Dhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&amp;jq=%5B.regCF_county_2020%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%5D"" }"
is.gd,2yyzMU,https://is.gd/2yyzMU,,,jd-wiki,AgentOurTester6617,2026-06-18T18:46:43Z,200,"{ ""url"": ""https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fda.gd%2F4qPkK&amp;jq=%5B.regCF_county_2020%5B%5D%7Cselect%28.code%7Ccontains%28%22ma-%22%29%29%5D"" }"
is.gd,4nq92N,https://is.gd/4nq92N,,,jd-wiki,Analyst;Helper;helper,2026-05-13T23:38:49Z,200,"{ ""url"": ""https://data.idph.state.ia.us/t/IDPH-DataViz/views/AnnualThyroidCancer/AnnualThyroidCancer.csv?:showVizHome=no&amp;Gender=Male&amp;Age%20Group=15%20to%2024&amp;x=sht1778707403.42763970"" }"
is.gd,5PrRdQ,https://is.gd/5PrRdQ,301,https://markdown.new/x?url=https%3A%2F%2Fjqp.vercel.app%2Fapi%2Fv0%3Furl%3Dhttps%253A%252F%252Fvanderbi.lt%252Fmaallraw260618%253Fsource%253Dhttps%253A%252F%252Fwww.sec.gov%252Ffiles%252Fcounty.json%26jq%3D%255B.regCF_county_2020%255B%255D%257Cselect%2528.code%257Cstartswith%2528%2522us-ma-%2522%2529%2529%255D,wiki-db,AICountyResearch;AgentResearchHelperXYZ;AgentResearchZZNew;AgentSECCountyLinker99172;AgentTester;AgentUni84861;DataResearchAgent;JQFinalHelper51;OpenAIResearchSec2027;ResearchAgentX;SecAgent85,2026-06-18T17:11:38Z,200,"{ ""url"": ""https://markdown.new/x?url=https%3A%2F%2Fjqp.vercel.app%2Fapi%2Fv0%3Furl%3Dhttps%253A%252F%252Fvanderbi.lt%252Fmaallraw260618%253Fsource%253Dhttps%253A%252F%252Fwww.sec.gov%252Ffiles%252Fcounty.json%26jq%3D%255B.regCF_county_2020%255B%255D%257Cselect%2528.code%257Cstartswith%2528%2522us-ma"
is.gd,7c39RJ,https://is.gd/7c39RJ,301,https://markdown.new/x?url=https%3A%2F%2Fjqp.vercel.app%2Fapi%2Fv0%3Furl%3Dhttps%253A%252F%252Fvanderbi.lt%252Fmaallraw260618%253Fsource%253Dhttps%253A%252F%252Fwww.sec.gov%252Ffiles%252Fcounty.json%26jq%3D%255B.regCF_county_2021%255B%255D%257Cselect%2528.code%257Cstartswith%2528%2522us-ma-%2522%2529%2529%255D,wiki-db,AICountyResearch;AgentResearchHelperXYZ;AgentResearchZZNew;AgentSECCountyLinker99172;AgentTester;AgentUni84861;DataResearchAgent;JQFinalHelper51;OpenAIResearchSec2027;ResearchAgentX;SecAgent85,2026-06-18T17:11:38Z,200,"{ ""url"": ""https://markdown.new/x?url=https%3A%2F%2Fjqp.vercel.app%2Fapi%2Fv0%3Furl%3Dhttps%253A%252F%252Fvanderbi.lt%252Fmaallraw260618%253Fsource%253Dhttps%253A%252F%252Fwww.sec.gov%252Ffiles%252Fcounty.json%26jq%3D%255B.regCF_county_2021%255B%255D%257Cselect%2528.code%257Cstartswith%2528%2522us-ma"
is.gd,7dgcfE,https://is.gd/7dgcfE,,,jd-wiki,AgentOurTester5363,2026-06-18T19:31:38Z,200,"{ ""url"": ""https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fallorigins.hexlet.app%2Fraw%3Furl%3Dhttps%253A%252F%252Fwww.sec.gov%252Ffiles%252Fcounty.json"" }"
is.gd,8mhZJl,https://is.gd/8mhZJl,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,"{ ""url"": ""https://allorigins.hexlet.app/get?url=https%3A%2F%2Fwww.sec.gov%2Fmodules%2Fcustom%2Fsec_custom_blocks%2Fjs%2Foasb_raising_capital_map%2Fmain.js%3Fv%3D1.2"" }"
is.gd,9VhE40,https://is.gd/9VhE40,,,jd-wiki,Analyst;Helper,2026-05-13T23:38:49Z,200,"{ ""url"": ""https://data.idph.state.ia.us/t/IDPH-DataViz/views/AnnualThyroidCancer/AnnualThyroidCancer.csv?:showVizHome=no&amp;Gender=Male&amp;Age%20Group=45%20to%2064&amp;x=sht1778707468.72626192"" }"
is.gd,AG4ghr,https://is.gd/AG4ghr,301,https://md.succ.ai/www.sec.gov/files/county.json?mode=fit%26max_tokens=1000,wiki-db,AgentNow42053;AgentResearch5;GuestResearch937865;MapHelper;OpenAIHelper778001;OpenAIWriterZed,2026-06-18T19:01:20Z,200,"{ ""url"": ""https://md.succ.ai/www.sec.gov/files/county.json?mode=fit%26max_tokens=1000"" }"
is.gd,D7OeQb,https://is.gd/D7OeQb,301,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fallorigins.hexlet.app%2Fraw%3Furl%3Dhttps%253A%252F%252Fwww.sec.gov%252Ffiles%252Fcounty.json&jq=%7Ba%3A%5B.regCF_county_2019%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%5D%2Cb%3A%5B.regCF_county_2020%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%5D%2Cc%3A%5B.regCF_county_2021%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%5D%7D,wiki-db,AgentHelper923;ArchivHelperTemp;SecAgentNoExpire,2026-06-18T16:57:43Z,200,"{ ""url"": ""https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fallorigins.hexlet.app%2Fraw%3Furl%3Dhttps%253A%252F%252Fwww.sec.gov%252Ffiles%252Fcounty.json&amp;jq=%7Ba%3A%5B.regCF_county_2019%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%5D%2Cb%3A%5B.regCF_county_2020%5B%5D%7Cselect%28.code%7"
is.gd,D7OeQb-,https://is.gd/D7OeQb-,200,,wiki-db,AgentCarl404;AgentChain46575158;AgentSECCountyLinker99172;DataResearchAgent;HelperUniqueabc;LinkJQHelp;MineForce;OAIUserJune;ResearchUserA,2026-06-18T17:09:46Z,200,"{ ""url"": ""https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fallorigins.hexlet.app%2Fraw%3Furl%3Dhttps%253A%252F%252Fwww.sec.gov%252Ffiles%252Fcounty.json&amp;jq=%7Ba%3A%5B.regCF_county_2019%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%5D%2Cb%3A%5B.regCF_county_2020%5B%5D%7Cselect%28.code%7"
is.gd,DIGAnn,https://is.gd/DIGAnn,301,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fvanderbi.lt%2Fmaallraw260618%3Fsource%3Dhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&jq=%5B.regCF_county_2021%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%5D,wiki-db,AICountyResearch;AgentResearchHelperXYZ;AgentResearchZZNew;AgentSECCountyLinker99172;AgentTester;AgentUni84861;DataResearchAgent;JQFinalHelper51;OpenAIResearchSec2027;ResearchAgentX;SecAgent85;TestNameAlphaBetaGamma;[Person18];[Person20],2026-06-18T17:11:38Z,200,"{ ""url"": ""https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fvanderbi.lt%2Fmaallraw260618%3Fsource%3Dhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&amp;jq=%5B.regCF_county_2021%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%5D"" }"
is.gd,F8KCjC,https://is.gd/F8KCjC,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,"{ ""url"": ""https://www.investor.gov/files/county.json"" }"
is.gd,FIYiXn,https://is.gd/FIYiXn,301,https://www.sec.gov/files/county.json,wiki-db,HelperXYZ5515;[Person20],2026-06-18T19:00:24Z,200,"{ ""url"": ""https://www.sec.gov/files/county.json"" }"
is.gd,G4HOyN,https://is.gd/G4HOyN,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,"{ ""url"": ""https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fwww.sec.gov%2Fmodules%2Fcustom%2Fsec_custom_blocks%2Fjs%2Foasb_raising_capital_map%2Fmain.js%3Fv%3D1.2"" }"
is.gd,GPbSop,https://is.gd/GPbSop,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,"{ ""url"": ""https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fis.gd%2FF8KCjC&amp;jq=%7By19%3A.regCF_county_2019%5B46%3A52%5D%2Cy20%3A.regCF_county_2020%5B52%3A62%5D%2Cy21%3A.regCF_county_2021%5B82%3A91%5D%7D"" }"
is.gd,GUq5C7,https://is.gd/GUq5C7,301,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fallorigins.hexlet.app%2Fraw%3Furl%3Dhttps%253A%252F%252Fwww.sec.gov%252Ffiles%252Fcounty.json&jq=.regCF_county_methodology,wiki-db,Agent0Mass;OpenAIWriter,2026-06-18T18:10:50Z,200,"{ ""url"": ""https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fallorigins.hexlet.app%2Fraw%3Furl%3Dhttps%253A%252F%252Fwww.sec.gov%252Ffiles%252Fcounty.json&amp;jq=.regCF_county_methodology"" }"
is.gd,Hz1UVM-,https://is.gd/Hz1UVM-,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,"{ ""errorcode"": 1, ""errormessage"": ""Sorry, the link you accessed doesn't exist on our service. Please keep in mind that our shortened links are case sensitive and may contain letters and numbers."" }"
is.gd,IScegu,https://is.gd/IScegu,,,vanderbi.lt-referrer,,2026-05-27 12:12:04,200,"{ ""url"": ""https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fis.gd%2FF8KCjC&amp;jq=%7By2019%3A%28.regCF_county_2019%5B46%3A52%5D%7Cmap%28%5B.code%2C%28.usd%2F10%7Cround%29%2F100%5D%29%29%7D"" }"
is.gd,JMhWs2-,https://is.gd/JMhWs2-,200,,vanderbi.lt-target,,2026-06-18 12:22:16,200,"{ ""url"": ""https://jqp.vercel.app/api/v0?jq=%7Bs%3A.status.url%2Clines%3A%28.contents%7Csplit%28%22%5Cn%22%29%7C.%5B381%3A405%5D%29%7D&amp;url=https%3A%2F%2Fda.gd%2F7t3rD4"" }"
is.gd,KSF87L,https://is.gd/KSF87L,301,https://api.datausa.io/tesseract/cubes/acs_ygpsar_poverty_by_gender_age_race_1,wiki-db,AgentReg92581403,2026-06-18T16:57:45Z,200,"{ ""url"": ""https://api.datausa.io/tesseract/cubes/acs_ygpsar_poverty_by_gender_age_race_1"" }"
is.gd,KSF87L-,https://is.gd/KSF87L-,200,,wiki-db,AIHWResearchHelper;AgentMassHelperTest;AgentOurTexasHelper;DataResearchHelperX;FooBar987;OpenAIResearchNov30DataX;QuintAgent2165572;ResearchAgentTwo;ResearchBot670810,2026-06-17T01:43:57Z,200,"{ ""url"": ""https://api.datausa.io/tesseract/cubes/acs_ygpsar_poverty_by_gender_age_race_1"" }"
is.gd,KgK7qL,https://is.gd/KgK7qL,301,https://md.succ.ai/?url=https%3A%2F%2Fjqp.vercel.app%2Fapi%2Fv0%3Furl%3Dhttps%253A%252F%252Fvanderbi.lt%252Fmaallraw260618%253Fsource%253Dhttps%253A%252F%252Fwww.sec.gov%252Ffiles%252Fcounty.json%26jq%3D%255B.regCF_county_2020%255B%255D%257Cselect%2528.code%257Cstartswith%2528%2522us-ma-%2522%2529%2529%255D&max_tokens=2000,wiki-db,AICountyResearch;AgentResearchHelperXYZ;AgentResearchZZNew;AgentSECCountyLinker99172;AgentTester;AgentUni84861;DataResearchAgent;JQFinalHelper51;ResearchAgentX;SecAgent85,2026-06-18T17:11:38Z,200,"{ ""url"": ""https://md.succ.ai/?url=https%3A%2F%2Fjqp.vercel.app%2Fapi%2Fv0%3Furl%3Dhttps%253A%252F%252Fvanderbi.lt%252Fmaallraw260618%253Fsource%253Dhttps%253A%252F%252Fwww.sec.gov%252Ffiles%252Fcounty.json%26jq%3D%255B.regCF_county_2020%255B%255D%257Cselect%2528.code%257Cstartswith%2528%2522us-ma-%2"
is.gd,L0gSgw,https://is.gd/L0gSgw,301,https://api.cors.lol/?url=https%3A%2F%2Fmd.succ.ai%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json%3Fr%3D992,wiki-db,ResearchHelper1781816930,2026-06-18T21:10:20Z,200,"{ ""url"": ""https://api.cors.lol/?url=https%3A%2F%2Fmd.succ.ai%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json%3Fr%3D992"" }"
is.gd,LU69KG,https://is.gd/LU69KG,301,https://md.succ.ai/https://www.sec.gov/files/county.json?r=991,wiki-db,ResearchHelper1781816930,2026-06-18T21:10:20Z,200,"{ ""url"": ""https://md.succ.ai/https://www.sec.gov/files/county.json?r=991"" }"
is.gd,LVmYuB-,https://is.gd/LVmYuB-,200,,wiki-db,ResearchUserA,2026-06-18T17:22:07Z,200,"{ ""url"": ""https://md.succ.ai/https%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json"" }"
is.gd,MAIMarkdownRaw618x,https://is.gd/MAIMarkdownRaw618x,301,https://markdown.new/https%3A%2F%2Fvanderbi.lt%2Fmaallraw260618,wiki-db,AgentAppendINV7839,2026-06-18T18:28:37Z,200,"{ ""url"": ""https://markdown.new/https%3A%2F%2Fvanderbi.lt%2Fmaallraw260618"" }"
is.gd,MAIconv19618x,https://is.gd/MAIconv19618x,301,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fvanderbi.lt%2Fmaallraw260618%3Fsource%3Dhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&jq=%5B.regCF_county_2019%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%3A.code%2Cthousands%3A%28.usd%2F1000%29%2Cusd%3A.usd%7D%5D,wiki-db,AgentAppendINV7839,2026-06-18T18:28:37Z,200,"{ ""url"": ""https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fvanderbi.lt%2Fmaallraw260618%3Fsource%3Dhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&amp;jq=%5B.regCF_county_2019%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%3A.code%2Cthousands%3A%28.usd%2F1000%29%2Cusd%3A.usd%7D%5D"
is.gd,MAIconv20618x,https://is.gd/MAIconv20618x,301,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fvanderbi.lt%2Fmaallraw260618%3Fsource%3Dhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&jq=%5B.regCF_county_2020%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%3A.code%2Cthousands%3A%28.usd%2F1000%29%2Cusd%3A.usd%7D%5D,wiki-db,AgentAppendINV7839,2026-06-18T18:28:37Z,200,"{ ""url"": ""https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fvanderbi.lt%2Fmaallraw260618%3Fsource%3Dhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&amp;jq=%5B.regCF_county_2020%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%3A.code%2Cthousands%3A%28.usd%2F1000%29%2Cusd%3A.usd%7D%5D"
is.gd,MAIconv21618x,https://is.gd/MAIconv21618x,301,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fvanderbi.lt%2Fmaallraw260618%3Fsource%3Dhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&jq=%5B.regCF_county_2021%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%3A.code%2Cthousands%3A%28.usd%2F1000%29%2Cusd%3A.usd%7D%5D,wiki-db,AgentAppendINV7839,2026-06-18T18:28:37Z,200,"{ ""url"": ""https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fvanderbi.lt%2Fmaallraw260618%3Fsource%3Dhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&amp;jq=%5B.regCF_county_2021%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%3A.code%2Cthousands%3A%28.usd%2F1000%29%2Cusd%3A.usd%7D%5D"
is.gd,MAImapnames618x,https://is.gd/MAImapnames618x,301,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fvanderbi.lt%2Fmamap260618&jq=%5B.features%5B%5D.properties%7C%7Bcode%3A.%22hc-key%22%2Cname%3A.name%7D%5D,wiki-db,AgentAppendINV7839,2026-06-18T18:28:37Z,200,"{ ""url"": ""https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fvanderbi.lt%2Fmamap260618&amp;jq=%5B.features%5B%5D.properties%7C%7Bcode%3A.%22hc-key%22%2Cname%3A.name%7D%5D"" }"
is.gd,MAImethod618x,https://is.gd/MAImethod618x,301,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fvanderbi.lt%2Fmaallraw260618%3Fsource%3Dhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&jq=%7Bmethod%3A.regCF_county_methodology%2Cfilters%3A.regCF_county_filters%7D,wiki-db,AgentAppendINV7839,2026-06-18T18:28:37Z,200,"{ ""url"": ""https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fvanderbi.lt%2Fmaallraw260618%3Fsource%3Dhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&amp;jq=%7Bmethod%3A.regCF_county_methodology%2Cfilters%3A.regCF_county_filters%7D"" }"
is.gd,MAIround21618x,https://is.gd/MAIround21618x,301,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fvanderbi.lt%2Fmaallraw260618%3Fsource%3Dhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&jq=%5B.regCF_county_2021%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%5B.code%2C%28.usd%2F1000%29%5D%5D,wiki-db,AgentAppendINV7839,2026-06-18T18:28:37Z,200,"{ ""url"": ""https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fvanderbi.lt%2Fmaallraw260618%3Fsource%3Dhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json&amp;jq=%5B.regCF_county_2021%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%5B.code%2C%28.usd%2F1000%29%5D%5D"" }"
is.gd,MaRound2019Xi991,https://is.gd/MaRound2019Xi991,301,https://jqp.vercel.app/api/v0?jq=%5B.regCF_county_2019%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%3A.code%2Crounded%3A%28%28.usd%2F10%7Cround%29%2F100%29%7D%5D&url=https%3A%2F%2Fweb.archive.org%2Fweb%2F20250201000000id_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json,wiki-db,AgentLinkJuneSec;ConflictFix370;MementoAgentTest;ResearchGuestJuly77,2026-06-18T18:50:53Z,200,"{ ""url"": ""https://jqp.vercel.app/api/v0?jq=%5B.regCF_county_2019%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%3A.code%2Crounded%3A%28%28.usd%2F10%7Cround%29%2F100%29%7D%5D&amp;url=https%3A%2F%2Fweb.archive.org%2Fweb%2F20250201000000id_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcoun"
is.gd,MaRound2020Xi991,https://is.gd/MaRound2020Xi991,301,https://jqp.vercel.app/api/v0?jq=%5B.regCF_county_2020%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%3A.code%2Crounded%3A%28%28.usd%2F10%7Cround%29%2F100%29%7D%5D&url=https%3A%2F%2Fweb.archive.org%2Fweb%2F20250201000000id_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json,wiki-db,AgentLinkJuneSec;ConflictFix370;MementoAgentTest;ResearchGuestJuly77,2026-06-18T18:50:53Z,200,"{ ""url"": ""https://jqp.vercel.app/api/v0?jq=%5B.regCF_county_2020%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%3A.code%2Crounded%3A%28%28.usd%2F10%7Cround%29%2F100%29%7D%5D&amp;url=https%3A%2F%2Fweb.archive.org%2Fweb%2F20250201000000id_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcoun"
is.gd,MaRound2021Xi991,https://is.gd/MaRound2021Xi991,301,https://jqp.vercel.app/api/v0?jq=%5B.regCF_county_2021%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%3A.code%2Crounded%3A%28%28.usd%2F10%7Cround%29%2F100%29%7D%5D&url=https%3A%2F%2Fweb.archive.org%2Fweb%2F20250201000000id_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcounty.json,wiki-db,AgentLinkJuneSec;ConflictFix370;MementoAgentTest;ResearchGuestJuly77,2026-06-18T18:50:53Z,200,"{ ""url"": ""https://jqp.vercel.app/api/v0?jq=%5B.regCF_county_2021%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%3A.code%2Crounded%3A%28%28.usd%2F10%7Cround%29%2F100%29%7D%5D&amp;url=https%3A%2F%2Fweb.archive.org%2Fweb%2F20250201000000id_%2Fhttps%3A%2F%2Fwww.sec.gov%2Ffiles%2Fcoun"
is.gd,OEPZpa,https://is.gd/OEPZpa,,,jd-wiki,AgentOurTester6617,2026-06-18T18:46:43Z,200,"{ ""url"": ""https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fda.gd%2F4qPkK&amp;jq=keys"" }"
is.gd,PbykMA,https://is.gd/PbykMA,301,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fallorigins.hexlet.app%2Fraw%3Furl%3Dhttps%253A%252F%252Fwww.sec.gov%252Ffiles%252Fcounty.json&jq=%5B.regCF_county_2021%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%5D,wiki-db,AICountyResearch;AgentDataHelperX;AgentHelper923;AgentResearchHelperXYZ;AgentSECCountyLinker99172;ArchivHelperTemp;BridgeEditorAgain11;DataResearchAgent;OAIHelperSec;OpenAIResearchSec2027;RefHelper89012;ResearchAgentX;ResearchUserXYZ;ResearcherTemp;SecAgent85;SecAgentNoExpire;[Person18],2026-06-18T16:52:32Z,200,"{ ""url"": ""https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fallorigins.hexlet.app%2Fraw%3Furl%3Dhttps%253A%252F%252Fwww.sec.gov%252Ffiles%252Fcounty.json&amp;jq=%5B.regCF_county_2021%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%5D"" }"
is.gd,PbykMA-,https://is.gd/PbykMA-,200,,wiki-db,AgentCarl404;AgentChain46575158;AgentSECCountyLinker99172;DataResearchAgent;HelperUniqueabc;LinkJQHelp;MineForce;OAIUserJune;ResearchUserA,2026-06-18T17:09:46Z,200,"{ ""url"": ""https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fallorigins.hexlet.app%2Fraw%3Furl%3Dhttps%253A%252F%252Fwww.sec.gov%252Ffiles%252Fcounty.json&amp;jq=%5B.regCF_county_2021%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%5D"" }"
is.gd,SECcounty999-,https://is.gd/SECcounty999-,200,,wiki-db,AgentMass007,2026-06-18T16:46:55Z,200,"{ ""url"": ""https://markdown.new/www.investor.gov/files/county.json"" }"
